,slice_file_name,fsID,start,end,salience,fold,classID,class
5814,24347-8-0-64.wav,24347,36.120371,40.120371,2,4,8,siren
5815,24347-8-0-65.wav,24347,36.620371,40.620371,2,4,8,siren
5816,24347-8-0-66.wav,24347,37.120371,41.120371,2,4,8,siren
5817,24347-8-0-67.wav,24347,37.620371,41.620371,2,4,8,siren
5818,24347-8-0-68.wav,24347,38.120371,42.120371,2,4,8,siren
5819,24347-8-0-69.wav,24347,38.620371,42.620371,2,4,8,siren
5820,24347-8-0-7.wav,24347,7.6203710000000004,11.620371,2,4,8,siren
5821,24347-8-0-70.wav,24347,39.120371,43.120371,2,4,8,siren
5822,24347-8-0-71.wav,24347,39.620371,43.620371,2,4,8,siren
5823,24347-8-0-72.wav,24347,40.120371,44.120371,2,4,8,siren
5824,24347-8-0-73.wav,24347,40.620371,44.620371,2,4,8,siren
5825,24347-8-0-74.wav,24347,41.120371,45.120371,2,4,8,siren
5826,24347-8-0-75.wav,24347,41.620371,45.620371,2,4,8,siren
5827,24347-8-0-76.wav,24347,42.120371,46.120371,2,4,8,siren
5828,24347-8-0-77.wav,24347,42.620371,46.620371,2,4,8,siren
5829,24347-8-0-78.wav,24347,43.120371,47.120371,2,4,8,siren
5830,24347-8-0-79.wav,24347,43.620371,47.620371,2,4,8,siren
5831,24347-8-0-8.wav,24347,8.120370999999999,12.120371,2,4,8,siren
5832,24347-8-0-80.wav,24347,44.120371,48.120371,2,4,8,siren
5833,24347-8-0-81.wav,24347,44.620371,48.620371,2,4,8,siren
5834,24347-8-0-82.wav,24347,45.120371,49.120371,2,4,8,siren
5835,24347-8-0-83.wav,24347,45.620371,49.620371,2,4,8,siren
5836,24347-8-0-84.wav,24347,46.120371,50.120371,2,4,8,siren
5837,24347-8-0-85.wav,24347,46.620371,50.620371,2,4,8,siren
5838,24347-8-0-86.wav,24347,47.120371,51.120371,2,4,8,siren
5839,24347-8-0-87.wav,24347,47.620371,51.620371,2,4,8,siren
5840,24347-8-0-88.wav,24347,48.120371,52.120371,2,4,8,siren
5841,24347-8-0-89.wav,24347,48.620371,52.620371,2,4,8,siren
5842,24347-8-0-9.wav,24347,8.620370999999999,12.620371,2,4,8,siren
5843,24347-8-0-90.wav,24347,49.120371,53.120371,2,4,8,siren
5844,24347-8-0-91.wav,24347,49.620371,53.620371,2,4,8,siren
5845,24347-8-0-92.wav,24347,50.120371,54.120371,2,4,8,siren
5846,24347-8-0-93.wav,24347,50.620371,54.620371,2,4,8,siren
5847,24347-8-0-94.wav,24347,51.120371,55.120371,2,4,8,siren
5848,24347-8-0-95.wav,24347,51.620371,55.620371,2,4,8,siren
5849,24347-8-0-96.wav,24347,52.120371,56.120371,2,4,8,siren
5850,24347-8-0-97.wav,24347,52.620371,56.620371,2,4,8,siren
5851,24347-8-0-98.wav,24347,53.120371,57.120371,2,4,8,siren
5852,24347-8-0-99.wav,24347,53.620371,57.620371,2,4,8,siren
5886,26173-8-0-0.wav,26173,0.0,2.373832,1,10,8,siren
5947,28426-8-0-0.wav,28426,1.227678,4.249656,2,5,8,siren
5948,28426-8-1-0.wav,28426,5.382897,8.390346000000001,2,5,8,siren
5949,28426-8-2-0.wav,28426,10.765794999999999,14.38345,2,5,8,siren
6059,30823-8-0-0.wav,30823,7.167619,11.167619,2,1,8,siren
6201,34952-8-0-0.wav,34952,0.0,4.0,2,6,8,siren
6202,34952-8-0-1.wav,34952,0.5,4.5,2,6,8,siren
6203,34952-8-0-2.wav,34952,1.0,5.0,2,6,8,siren
6204,34952-8-0-3.wav,34952,1.5,5.5,2,6,8,siren
6205,34952-8-0-4.wav,34952,2.0,6.0,2,6,8,siren
6206,34952-8-0-5.wav,34952,2.5,6.5,2,6,8,siren
6207,34952-8-0-6.wav,34952,3.0,7.0,2,6,8,siren
6208,34952-8-0-7.wav,34952,3.5,7.5,2,6,8,siren
6370,40717-8-0-0.wav,40717,0.35135500000000003,4.351355,2,2,8,siren
6371,40717-8-0-1.wav,40717,0.851355,4.851355,2,2,8,siren
6372,40717-8-0-2.wav,40717,1.351355,5.351355,2,2,8,siren
6373,40717-8-0-3.wav,40717,1.851355,5.851355,2,2,8,siren
6374,40717-8-0-4.wav,40717,2.351355,6.351355,2,2,8,siren
6375,40717-8-0-5.wav,40717,2.851355,6.851355,2,2,8,siren
6376,40717-8-0-6.wav,40717,3.3513550000000003,7.351355,2,2,8,siren
6377,40722-8-0-0.wav,40722,0.0,4.0,2,1,8,siren
6378,40722-8-0-1.wav,40722,0.5,4.5,2,1,8,siren
6379,40722-8-0-2.wav,40722,1.0,5.0,2,1,8,siren
6380,40722-8-0-3.wav,40722,1.5,5.5,2,1,8,siren
6381,40722-8-0-4.wav,40722,2.0,6.0,2,1,8,siren
6382,40722-8-0-5.wav,40722,2.5,6.5,2,1,8,siren
6383,40722-8-0-6.wav,40722,3.0,7.0,2,1,8,siren
6384,40722-8-0-7.wav,40722,3.5,7.5,2,1,8,siren
6385,40722-8-0-8.wav,40722,4.0,8.0,2,1,8,siren
6409,42117-8-0-0.wav,42117,88.660252,92.660252,2,3,8,siren
6410,42117-8-0-1.wav,42117,89.160252,93.160252,2,3,8,siren
6411,42117-8-0-10.wav,42117,93.660252,97.660252,2,3,8,siren
6412,42117-8-0-11.wav,42117,94.160252,98.160252,2,3,8,siren
6413,42117-8-0-12.wav,42117,94.660252,98.660252,2,3,8,siren
6414,42117-8-0-13.wav,42117,95.160252,99.160252,2,3,8,siren
6415,42117-8-0-14.wav,42117,95.660252,99.660252,2,3,8,siren
6416,42117-8-0-2.wav,42117,89.660252,93.660252,2,3,8,siren
6417,42117-8-0-3.wav,42117,90.160252,94.160252,2,3,8,siren
94,101848-9-0-0.wav,101848,0.0,4.0,1,7,9,street_music
95,101848-9-0-1.wav,101848,0.5,4.5,1,7,9,street_music
96,101848-9-0-2.wav,101848,1.0,5.0,1,7,9,street_music
97,101848-9-0-3.wav,101848,1.5,5.5,1,7,9,street_music
98,101848-9-0-8.wav,101848,4.0,8.0,1,7,9,street_music
99,101848-9-0-9.wav,101848,4.5,8.5,1,7,9,street_music
451,105425-9-0-1.wav,105425,0.5,4.5,1,5,9,street_music
452,105425-9-0-10.wav,105425,5.0,9.0,1,5,9,street_music
453,105425-9-0-12.wav,105425,6.0,10.0,1,5,9,street_music
454,105425-9-0-13.wav,105425,6.5,10.5,1,5,9,street_music
455,105425-9-0-14.wav,105425,7.0,11.0,1,5,9,street_music
456,105425-9-0-23.wav,105425,11.5,15.5,1,5,9,street_music
536,107653-9-0-12.wav,107653,6.0,10.0,2,4,9,street_music
537,107653-9-0-14.wav,107653,7.0,11.0,2,4,9,street_music
538,107653-9-0-18.wav,107653,9.0,13.0,2,4,9,street_music
539,107653-9-0-3.wav,107653,1.5,5.5,2,4,9,street_music
540,107653-9-0-5.wav,107653,2.5,6.5,2,4,9,street_music
541,107653-9-0-7.wav,107653,3.5,7.5,2,4,9,street_music
552,108041-9-0-11.wav,108041,5.5,9.5,1,1,9,street_music
553,108041-9-0-2.wav,108041,1.0,5.0,1,1,9,street_music
554,108041-9-0-4.wav,108041,2.0,6.0,1,1,9,street_music
555,108041-9-0-5.wav,108041,2.5,6.5,1,1,9,street_music
556,108041-9-0-6.wav,108041,3.0,7.0,1,1,9,street_music
557,108041-9-0-7.wav,108041,3.5,7.5,1,1,9,street_music
558,108041-9-0-9.wav,108041,4.5,8.5,1,1,9,street_music
563,108357-9-0-15.wav,108357,7.5,11.5,1,5,9,street_music
564,108357-9-0-2.wav,108357,1.0,5.0,1,5,9,street_music
565,108357-9-0-27.wav,108357,13.5,17.5,1,5,9,street_music
566,108357-9-0-30.wav,108357,15.0,19.0,1,5,9,street_music
567,108357-9-0-44.wav,108357,22.0,26.0,1,5,9,street_music
568,108357-9-0-49.wav,108357,24.5,28.5,1,5,9,street_music
577,108638-9-0-0.wav,108638,0.0,4.0,1,6,9,street_music
578,108638-9-0-1.wav,108638,0.5,4.5,1,6,9,street_music
579,108638-9-0-2.wav,108638,1.0,5.0,1,6,9,street_music
580,108638-9-0-4.wav,108638,2.0,6.0,1,6,9,street_music
581,108638-9-0-5.wav,108638,2.5,6.5,1,6,9,street_music
582,108638-9-0-6.wav,108638,3.0,7.0,1,6,9,street_music
587,109263-9-0-34.wav,109263,17.0,21.0,1,5,9,street_music
588,109263-9-0-39.wav,109263,19.5,23.5,1,5,9,street_music
589,109263-9-0-54.wav,109263,27.0,31.0,1,5,9,street_music
590,109263-9-0-61.wav,109263,30.5,34.5,1,5,9,street_music
591,109263-9-0-78.wav,109263,39.0,43.0,1,5,9,street_music
616,110868-9-0-11.wav,110868,5.5,9.5,1,6,9,street_music
617,110868-9-0-13.wav,110868,6.5,10.5,1,6,9,street_music
618,110868-9-0-14.wav,110868,7.0,11.0,1,6,9,street_music
619,110868-9-0-15.wav,110868,7.5,11.5,1,6,9,street_music
620,110868-9-0-6.wav,110868,3.0,7.0,1,6,9,street_music
621,110868-9-0-8.wav,110868,4.0,8.0,1,6,9,street_music
754,113601-9-0-22.wav,113601,36.248352000000004,40.248352000000004,2,5,9,street_music
755,113601-9-0-3.wav,113601,26.748352,30.748352,2,5,9,street_music
756,113601-9-0-33.wav,113601,41.748352000000004,45.748352000000004,2,5,9,street_music
757,113601-9-0-34.wav,113601,42.248352000000004,46.248352000000004,2,5,9,street_music
758,113601-9-0-35.wav,113601,42.748352000000004,46.748352000000004,2,5,9,street_music
759,113601-9-0-42.wav,113601,46.248352000000004,50.248352000000004,2,5,9,street_music
768,115239-9-0-0.wav,115239,0.0,4.0,1,5,9,street_music
769,115239-9-0-1.wav,115239,0.5,4.5,1,5,9,street_music
770,115239-9-0-2.wav,115239,1.0,5.0,1,5,9,street_music
771,115239-9-0-3.wav,115239,1.5,5.5,1,5,9,street_music
772,115239-9-0-4.wav,115239,2.0,6.0,1,5,9,street_music
773,115239-9-0-5.wav,115239,2.5,6.5,1,5,9,street_music
774,115240-9-0-1.wav,115240,5.828996,9.828996,1,8,9,street_music
775,115240-9-0-16.wav,115240,13.328996,17.328996,1,8,9,street_music
776,115240-9-0-28.wav,115240,19.328996,23.328996,1,8,9,street_music
777,115240-9-0-34.wav,115240,22.328996,26.328996000000004,1,8,9,street_music
778,115240-9-0-36.wav,115240,23.328996,27.328996000000004,1,8,9,street_music
779,115240-9-0-4.wav,115240,7.328996000000001,11.328996,1,8,9,street_music
780,115241-9-0-1.wav,115241,0.5,4.5,1,10,9,street_music
781,115241-9-0-14.wav,115241,7.0,11.0,1,10,9,street_music
782,115241-9-0-2.wav,115241,1.0,5.0,1,10,9,street_music
783,115241-9-0-20.wav,115241,10.0,14.0,1,10,9,street_music
784,115241-9-0-6.wav,115241,3.0,7.0,1,10,9,street_music
785,115241-9-0-8.wav,115241,4.0,8.0,1,10,9,street_music
786,115241-9-0-9.wav,115241,4.5,8.5,1,10,9,street_music
787,115242-9-0-14.wav,115242,7.0,11.0,1,7,9,street_music
788,115242-9-0-44.wav,115242,22.0,26.0,1,7,9,street_music
789,115242-9-0-55.wav,115242,27.5,31.5,1,7,9,street_music
790,115242-9-0-68.wav,115242,34.0,38.0,1,7,9,street_music
791,115242-9-0-70.wav,115242,35.0,39.0,1,7,9,street_music
792,115242-9-0-83.wav,115242,41.5,45.5,1,7,9,street_music
793,115243-9-0-0.wav,115243,0.0,4.0,1,6,9,street_music
794,115243-9-0-16.wav,115243,8.0,12.0,1,6,9,street_music
795,115243-9-0-4.wav,115243,2.0,6.0,1,6,9,street_music
796,115243-9-0-46.wav,115243,23.0,27.0,1,6,9,street_music
797,115243-9-0-81.wav,115243,40.5,44.5,1,6,9,street_music
798,115243-9-0-94.wav,115243,47.0,51.0,1,6,9,street_music
802,115415-9-0-0.wav,115415,0.5997020000000001,4.599702,2,4,9,street_music
803,115415-9-0-1.wav,115415,1.099702,5.099702,2,4,9,street_music
804,115415-9-0-4.wav,115415,2.599702,6.599702000000001,2,4,9,street_music
805,115415-9-0-5.wav,115415,3.099702,7.099702000000001,2,4,9,street_music
806,115415-9-0-6.wav,115415,3.599702,7.599702000000001,2,4,9,street_music
807,115415-9-0-7.wav,115415,4.099702,8.099702,2,4,9,street_music
808,115418-9-0-11.wav,115418,5.5,9.5,1,10,9,street_music
809,115418-9-0-12.wav,115418,6.0,10.0,1,10,9,street_music
810,115418-9-0-15.wav,115418,7.5,11.5,1,10,9,street_music
811,115418-9-0-20.wav,115418,10.0,14.0,1,10,9,street_music
812,115418-9-0-29.wav,115418,14.5,18.5,1,10,9,street_music
813,115418-9-0-6.wav,115418,3.0,7.0,1,10,9,street_music
869,117889-9-0-12.wav,117889,7.96625,11.96625,2,10,9,street_music
870,117889-9-0-20.wav,117889,11.96625,15.96625,2,10,9,street_music
871,117889-9-0-30.wav,117889,16.96625,20.96625,2,10,9,street_music
872,117889-9-0-36.wav,117889,19.96625,23.96625,2,10,9,street_music
873,117889-9-0-39.wav,117889,21.46625,25.46625,2,10,9,street_music
874,117889-9-0-40.wav,117889,21.96625,25.96625,2,10,9,street_music
1001,122738-9-0-11.wav,122738,6.121430999999999,10.121431,2,6,9,street_music
1002,122738-9-0-12.wav,122738,6.621430999999999,10.621431,2,6,9,street_music
1003,122738-9-0-2.wav,122738,1.6214309999999998,5.6214309999999985,2,6,9,street_music
1004,122738-9-0-3.wav,122738,2.1214310000000003,6.1214309999999985,2,6,9,street_music
1005,122738-9-0-5.wav,122738,3.1214310000000003,7.1214309999999985,2,6,9,street_music
1006,122738-9-0-9.wav,122738,5.121430999999999,9.121431,2,6,9,street_music
1073,124489-9-0-12.wav,124489,6.0,10.0,1,1,9,street_music
1074,124489-9-0-14.wav,124489,7.0,11.0,1,1,9,street_music
1075,124489-9-0-16.wav,124489,8.0,12.0,1,1,9,street_music
1076,124489-9-0-17.wav,124489,8.5,12.5,1,1,9,street_music
1077,124489-9-0-18.wav,124489,9.0,13.0,1,1,9,street_music
1078,124489-9-0-6.wav,124489,3.0,7.0,1,1,9,street_music
1138,126153-9-0-0.wav,126153,0.6698029999999999,4.669803,1,8,9,street_music
1139,126153-9-0-1.wav,126153,1.1698030000000001,5.169803,1,8,9,street_music
1140,126153-9-0-11.wav,126153,6.169803,10.169803,1,8,9,street_music
1141,126153-9-0-4.wav,126153,2.669803,6.669803,1,8,9,street_music
1142,126153-9-0-5.wav,126153,3.169803,7.169803,1,8,9,street_music
1143,126153-9-0-6.wav,126153,3.669803,7.669803,1,8,9,street_music
1144,126153-9-0-8.wav,126153,4.669803,8.669803,1,8,9,street_music
1177,128152-9-0-10.wav,128152,5.0,9.0,1,5,9,street_music
1178,128152-9-0-126.wav,128152,63.0,67.0,1,5,9,street_music
1179,128152-9-0-167.wav,128152,83.5,87.5,1,5,9,street_music
1180,128152-9-0-48.wav,128152,24.0,28.0,1,5,9,street_music
1181,128152-9-0-49.wav,128152,24.5,28.5,1,5,9,street_music
1182,128152-9-0-67.wav,128152,33.5,37.5,1,5,9,street_music
1262,131428-9-0-3.wav,131428,1.5,5.5,1,4,9,street_music
1263,131428-9-0-5.wav,131428,2.5,6.5,1,4,9,street_music
1264,131428-9-1-0.wav,131428,69.46735100000001,73.46735100000001,1,4,9,street_music
1265,131428-9-1-19.wav,131428,78.96735100000001,82.96735100000001,1,4,9,street_music
1266,131428-9-1-8.wav,131428,73.46735100000001,77.46735100000001,1,4,9,street_music
1267,131428-9-1-9.wav,131428,73.96735100000001,77.96735100000001,1,4,9,street_music
1287,132016-9-0-0.wav,132016,46.661108,50.661108,2,1,9,street_music
1288,132016-9-0-11.wav,132016,52.161108,56.161108,2,1,9,street_music
1289,132016-9-0-14.wav,132016,53.661108,57.661108,2,1,9,street_music
1290,132016-9-0-16.wav,132016,54.661108,58.661108,2,1,9,street_music
1291,132016-9-0-20.wav,132016,56.661108,60.661108,2,1,9,street_music
1292,132016-9-0-6.wav,132016,49.661108,53.661108,2,1,9,street_music
1314,132108-9-0-12.wav,132108,6.0,10.0,2,4,9,street_music
1315,132108-9-0-21.wav,132108,10.5,14.5,2,4,9,street_music
1316,132108-9-1-1.wav,132108,59.114335,63.114335,2,4,9,street_music
1317,132108-9-1-24.wav,132108,70.614335,74.614335,2,4,9,street_music
1318,132108-9-1-26.wav,132108,71.614335,75.614335,2,4,9,street_music
1319,132108-9-1-27.wav,132108,72.114335,76.114335,2,4,9,street_music
1320,132162-9-1-3.wav,132162,143.69986799999998,147.69986799999998,2,6,9,street_music
1321,132162-9-1-58.wav,132162,171.19986799999998,175.19986799999998,2,6,9,street_music
1322,132162-9-1-63.wav,132162,173.69986799999998,177.69986799999998,2,6,9,street_music
1323,132162-9-1-67.wav,132162,175.69986799999998,179.69986799999998,2,6,9,street_music
1324,132162-9-1-68.wav,132162,176.19986799999998,180.19986799999998,2,6,9,street_music
1325,132162-9-1-73.wav,132162,178.69986799999998,182.69986799999998,2,6,9,street_music
1524,136558-9-0-1.wav,136558,0.5,4.5,1,10,9,street_music
1525,136558-9-0-2.wav,136558,1.0,5.0,1,10,9,street_music
1526,136558-9-1-10.wav,136558,39.271982,43.271982,1,10,9,street_music
1527,136558-9-1-21.wav,136558,44.771982,48.771982,1,10,9,street_music
1528,136558-9-1-26.wav,136558,47.271982,51.271982,1,10,9,street_music
1529,136558-9-1-39.wav,136558,53.771981999999994,57.771981999999994,1,10,9,street_music
1530,137156-9-0-28.wav,137156,14.0,18.0,1,1,9,street_music
1531,137156-9-0-30.wav,137156,15.0,19.0,1,1,9,street_music
1532,137156-9-0-31.wav,137156,15.5,19.5,1,1,9,street_music
1533,137156-9-0-5.wav,137156,2.5,6.5,1,1,9,street_music
1534,137156-9-0-73.wav,137156,36.5,40.5,1,1,9,street_music
1535,137156-9-0-79.wav,137156,39.5,43.5,1,1,9,street_music
1567,138017-9-0-2.wav,138017,1.0,5.0,1,10,9,street_music
1568,138017-9-0-9.wav,138017,4.5,8.5,1,10,9,street_music
1569,138017-9-1-10.wav,138017,28.393576,32.393576,2,10,9,street_music
1570,138017-9-1-16.wav,138017,31.393576,35.393576,2,10,9,street_music
1571,138017-9-1-4.wav,138017,25.393576,29.393576,2,10,9,street_music
1572,138017-9-1-6.wav,138017,26.393576,30.393576,2,10,9,street_music
1583,138473-9-0-12.wav,138473,7.523034,11.523034,2,3,9,street_music
1584,138473-9-0-29.wav,138473,16.023034,20.023034,2,3,9,street_music
1585,138473-9-0-35.wav,138473,19.023034,23.023034,2,3,9,street_music
1586,138473-9-0-38.wav,138473,20.523034,24.523034,2,3,9,street_music
1587,138473-9-0-5.wav,138473,4.023034,8.023033999999999,2,3,9,street_music
1588,138473-9-0-6.wav,138473,4.523034,8.523033999999999,2,3,9,street_music
1592,139665-9-0-19.wav,139665,9.5,13.5,2,5,9,street_music
1593,139665-9-0-23.wav,139665,11.5,15.5,2,5,9,street_music
1594,139665-9-0-25.wav,139665,12.5,16.5,2,5,9,street_music
1595,139665-9-0-32.wav,139665,16.0,20.0,2,5,9,street_music
1596,139665-9-0-8.wav,139665,4.0,8.0,2,5,9,street_music
1597,139665-9-0-9.wav,139665,4.5,8.5,2,5,9,street_music
1602,139951-9-0-13.wav,139951,6.5,10.5,1,1,9,street_music
1603,139951-9-0-17.wav,139951,8.5,12.5,1,1,9,street_music
1604,139951-9-0-29.wav,139951,14.5,18.5,1,1,9,street_music
1605,139951-9-0-33.wav,139951,16.5,20.5,1,1,9,street_music
1606,139951-9-0-45.wav,139951,22.5,26.5,1,1,9,street_music
1607,139951-9-0-9.wav,139951,4.5,8.5,1,1,9,street_music
1656,14385-9-0-10.wav,14385,5.0,9.0,1,9,9,street_music
1657,14385-9-0-11.wav,14385,5.5,9.5,1,9,9,street_music
1658,14385-9-0-13.wav,14385,6.5,10.5,1,9,9,street_music
1659,14385-9-0-14.wav,14385,7.0,11.0,1,9,9,street_music
1660,14385-9-0-17.wav,14385,8.5,12.5,1,9,9,street_music
1661,14385-9-0-21.wav,14385,10.5,14.5,1,9,9,street_music
1662,14386-9-0-11.wav,14386,5.5,9.5,1,8,9,street_music
1663,14386-9-0-16.wav,14386,8.0,12.0,1,8,9,street_music
1664,14386-9-0-17.wav,14386,8.5,12.5,1,8,9,street_music
1665,14386-9-0-2.wav,14386,1.0,5.0,1,8,9,street_music
1666,14386-9-0-20.wav,14386,10.0,14.0,1,8,9,street_music
1667,14386-9-0-6.wav,14386,3.0,7.0,1,8,9,street_music
1668,14387-9-0-11.wav,14387,5.5,9.5,1,2,9,street_music
1669,14387-9-0-12.wav,14387,6.0,10.0,1,2,9,street_music
1670,14387-9-0-15.wav,14387,7.5,11.5,1,2,9,street_music
1671,14387-9-0-16.wav,14387,8.0,12.0,1,2,9,street_music
1672,14387-9-0-19.wav,14387,9.5,13.5,1,2,9,street_music
1673,14387-9-0-7.wav,14387,3.5,7.5,1,2,9,street_music
1789,14527-9-0-0.wav,14527,7.596771,11.596771,2,9,9,street_music
1790,14527-9-0-2.wav,14527,8.596771,12.596771,2,9,9,street_music
1791,14527-9-0-3.wav,14527,9.096771,13.096771,2,9,9,street_music
1792,14527-9-0-4.wav,14527,9.596771,13.596770999999999,2,9,9,street_music
1793,14527-9-0-5.wav,14527,10.096771,14.096770999999999,2,9,9,street_music
1794,14527-9-0-6.wav,14527,10.596771,14.596770999999999,2,9,9,street_music
1795,14527-9-0-7.wav,14527,11.096771,15.096770999999999,2,9,9,street_music
1796,145390-9-0-13.wav,145390,6.5,10.5,1,9,9,street_music
1797,145390-9-0-15.wav,145390,7.5,11.5,1,9,9,street_music
1798,145390-9-0-22.wav,145390,11.0,15.0,1,9,9,street_music
1799,145390-9-0-26.wav,145390,13.0,17.0,1,9,9,street_music
1800,145390-9-0-3.wav,145390,1.5,5.5,1,9,9,street_music
1801,145390-9-0-34.wav,145390,17.0,21.0,1,9,9,street_music
1802,145390-9-0-7.wav,145390,3.5,7.5,1,9,9,street_music
1949,147491-9-0-0.wav,147491,0.0,4.0,2,10,9,street_music
1950,147491-9-0-5.wav,147491,2.5,6.5,2,10,9,street_music
1951,147491-9-2-10.wav,147491,96.062031,100.062031,2,10,9,street_music
1952,147491-9-2-25.wav,147491,103.562031,107.562031,2,10,9,street_music
1953,147491-9-2-32.wav,147491,107.062031,111.062031,2,10,9,street_music
1954,147491-9-2-6.wav,147491,94.062031,98.062031,2,10,9,street_music
1979,14780-9-0-0.wav,14780,1.155116,5.1551160000000005,2,2,9,street_music
1980,14780-9-0-1.wav,14780,1.655116,5.6551160000000005,2,2,9,street_music
1981,14780-9-0-2.wav,14780,2.155116,6.1551160000000005,2,2,9,street_music
2071,149254-9-0-25.wav,149254,12.5,16.5,1,2,9,street_music
2072,149254-9-0-29.wav,149254,14.5,18.5,1,2,9,street_music
2073,149254-9-0-30.wav,149254,15.0,19.0,1,2,9,street_music
2074,149254-9-0-42.wav,149254,21.0,25.0,1,2,9,street_music
2075,149254-9-0-51.wav,149254,25.5,29.5,1,2,9,street_music
2076,149254-9-0-56.wav,149254,28.0,32.0,1,2,9,street_music
2077,149255-9-0-0.wav,149255,0.0,4.0,1,9,9,street_music
2078,149255-9-0-13.wav,149255,6.5,10.5,1,9,9,street_music
2079,149255-9-0-3.wav,149255,1.5,5.5,1,9,9,street_music
2080,149255-9-0-4.wav,149255,2.0,6.0,1,9,9,street_music
2081,149255-9-0-5.wav,149255,2.5,6.5,1,9,9,street_music
2082,149255-9-0-7.wav,149255,3.5,7.5,1,9,9,street_music
2083,149370-9-0-15.wav,149370,7.5,11.5,2,2,9,street_music
2084,149370-9-0-19.wav,149370,9.5,13.5,2,2,9,street_music
2085,149370-9-0-21.wav,149370,10.5,14.5,2,2,9,street_music
2086,149370-9-0-22.wav,149370,11.0,15.0,2,2,9,street_music
2087,149370-9-0-32.wav,149370,16.0,20.0,2,2,9,street_music
2088,149370-9-0-37.wav,149370,18.5,22.5,2,2,9,street_music
2089,149929-9-0-0.wav,149929,3.420889,7.420889,2,9,9,street_music
2090,149929-9-0-2.wav,149929,4.420889,8.420888999999999,2,9,9,street_music
2091,149929-9-0-5.wav,149929,5.920889,9.920889,2,9,9,street_music
2092,149929-9-1-0.wav,149929,22.526229999999998,26.526229999999998,1,9,9,street_music
2093,149929-9-1-1.wav,149929,23.026229999999998,27.026229999999998,1,9,9,street_music
2094,149929-9-1-4.wav,149929,24.526229999999998,28.526229999999998,1,9,9,street_music
2140,152570-9-0-0.wav,152570,0.0,4.0,1,9,9,street_music
2141,152570-9-1-41.wav,152570,87.55377800000001,91.55377800000001,1,9,9,street_music
2142,152570-9-1-42.wav,152570,88.05377800000001,92.05377800000001,1,9,9,street_music
2143,152570-9-1-61.wav,152570,97.55377800000001,101.55377800000001,1,9,9,street_music
2144,152570-9-1-63.wav,152570,98.55377800000001,102.55377800000001,1,9,9,street_music
2145,152570-9-1-81.wav,152570,107.55377800000001,111.55377800000001,1,9,9,street_music
2196,155044-9-0-11.wav,155044,5.5,9.5,1,9,9,street_music
2197,155044-9-0-15.wav,155044,7.5,11.5,1,9,9,street_music
2198,155044-9-0-19.wav,155044,9.5,13.5,1,9,9,street_music
2199,155044-9-0-3.wav,155044,1.5,5.5,1,9,9,street_music
2200,155044-9-0-37.wav,155044,18.5,22.5,1,9,9,street_music
2201,155044-9-0-38.wav,155044,19.0,23.0,1,9,9,street_music
2202,155127-9-0-2.wav,155127,1.0,5.0,1,6,9,street_music
2203,155127-9-1-2.wav,155127,50.498965999999996,54.498966,1,6,9,street_music
2204,155127-9-1-23.wav,155127,60.998966,64.99896600000001,1,6,9,street_music
2205,155127-9-1-24.wav,155127,61.498966,65.49896600000001,1,6,9,street_music
2206,155127-9-1-25.wav,155127,61.998966,65.99896600000001,1,6,9,street_music
2207,155127-9-1-27.wav,155127,62.998966,66.99896600000001,1,6,9,street_music
2213,155202-9-0-124.wav,155202,62.0,66.0,1,1,9,street_music
2214,155202-9-0-126.wav,155202,63.0,67.0,1,1,9,street_music
2215,155202-9-0-135.wav,155202,67.5,71.5,1,1,9,street_music
2216,155202-9-0-38.wav,155202,19.0,23.0,1,1,9,street_music
2217,155202-9-0-42.wav,155202,21.0,25.0,1,1,9,street_music
2218,155202-9-0-6.wav,155202,3.0,7.0,1,1,9,street_music
2219,155212-9-0-13.wav,155212,105.384208,109.384208,2,6,9,street_music
2220,155212-9-1-14.wav,155212,139.16718500000002,143.16718500000002,1,6,9,street_music
2221,155212-9-1-49.wav,155212,156.66718500000002,160.66718500000002,1,6,9,street_music
2222,155212-9-1-75.wav,155212,169.66718500000002,173.66718500000002,1,6,9,street_music
2223,155212-9-1-85.wav,155212,174.66718500000002,178.66718500000002,1,6,9,street_music
2224,155212-9-1-88.wav,155212,176.16718500000002,180.16718500000002,1,6,9,street_music
2225,155217-9-0-27.wav,155217,51.2558,55.2558,1,8,9,street_music
2226,155217-9-0-39.wav,155217,57.2558,61.2558,1,8,9,street_music
2227,155217-9-0-57.wav,155217,66.2558,70.2558,1,8,9,street_music
2228,155217-9-0-85.wav,155217,80.2558,84.2558,1,8,9,street_music
2229,155217-9-1-24.wav,155217,284.64365,288.64365,1,8,9,street_music
2230,155217-9-1-58.wav,155217,301.64365,305.64365,1,8,9,street_music
2239,155227-9-0-2.wav,155227,1.0,5.0,1,3,9,street_music
2240,155227-9-0-20.wav,155227,10.0,14.0,1,3,9,street_music
2241,155227-9-0-23.wav,155227,11.5,15.5,1,3,9,street_music
2242,155227-9-0-24.wav,155227,12.0,16.0,1,3,9,street_music
2243,155227-9-0-27.wav,155227,13.5,17.5,1,3,9,street_music
2244,155227-9-0-3.wav,155227,1.5,5.5,1,3,9,street_music
2254,155241-9-0-50.wav,155241,46.291548999999996,50.291548999999996,1,10,9,street_music
2255,155241-9-0-56.wav,155241,49.291548999999996,53.291548999999996,1,10,9,street_music
